Date,Name,Agg,Detail,ISO3,ISO,COD
2006/02/21,Panama,Other Accident,,PAN,PA,Other Accident
2005/12/21,Panama,Vehicle Accident,Auto,PAN,PA,Vehicle Accident - Auto
2005/11/25,Panama,Drowning,,PAN,PA,Drowning
2005/04/20,Panama,Homicide,,PAN,PA,Homicide
2005/04/16,Panama,Other Accident,,PAN,PA,Other Accident
2005/02/05,Panama,Vehicle Accident,Auto,PAN,PA,Vehicle Accident - Auto
2005/02/05,Panama,Vehicle Accident,Auto,PAN,PA,Vehicle Accident - Auto
2004/12/20,Panama,Other Accident,,PAN,PA,Other Accident
2004/09/05,Panama,Other Accident,,PAN,PA,Other Accident
2004/07/24,Panama,Vehicle Accident,Auto,PAN,PA,Vehicle Accident - Auto
2004/07/02,Panama,Air Accident,,PAN,PA,Air Accident
2004/07/02,Panama,Air Accident,,PAN,PA,Air Accident
2004/07/02,Panama,Air Accident,,PAN,PA,Air Accident
2004/07/02,Panama,Air Accident,,PAN,PA,Air Accident
2004/06/04,Panama,Homicide,,PAN,PA,Homicide
2004/05/28,Panama,Homicide,,PAN,PA,Homicide
2004/05/14,Panama,Air Accident,,PAN,PA,Air Accident
2003/11/08,Panama,Air Accident,,PAN,PA,Air Accident
2003/05/31,Panama,Suicide,,PAN,PA,Suicide
2003/05/29,Panama,Vehicle Accident,Auto,PAN,PA,Vehicle Accident - Auto
2003/01/06,Panama,Drowning,,PAN,PA,Drowning
2002/11/21,Panama,Suicide,,PAN,PA,Suicide
2012/11/26,Papua New Guinea,Other Accident,,PNG,PG,Other Accident
2010/10/05,Papua New Guinea,Drowning,,PNG,PG,Drowning
2007/03/26,Papua New Guinea,Other Accident,,PNG,PG,Other Accident
2012/04/18,Paraguay,Vehicle Accident,Auto,PRY,PY,Vehicle Accident - Auto
2012/04/18,Paraguay,Vehicle Accident,Auto,PRY,PY,Vehicle Accident - Auto
2011/11/27,Paraguay,Vehicle Accident,Auto,PRY,PY,Vehicle Accident - Auto
2011/08/13,Paraguay,Homicide,,PRY,PY,Homicide
2010/09/07,Paraguay,Homicide,,PRY,PY,Homicide
2009/12/05,Paraguay,Homicide,,PRY,PY,Homicide
2005/11/24,Paraguay,Other Accident,,PRY,PY,Other Accident
2005/05/14,Paraguay,Vehicle Accident,Auto,PRY,PY,Vehicle Accident - Auto
2012/12/27,Peru,Other Accident,,PER,PE,Other Accident
2012/12/18,Peru,Drowning,,PER,PE,Drowning
2012/10/07,Peru,Suicide,,PER,PE,Suicide
2012/09/15,Peru,Vehicle Accident,Motorcycle,PER,PE,Vehicle Accident - Motorcycle
2012/08/28,Peru,Vehicle Accident,Auto,PER,PE,Vehicle Accident - Auto
2012/08/28,Peru,Vehicle Accident,Auto,PER,PE,Vehicle Accident - Auto
2012/07/14,Peru,Other Accident,,PER,PE,Other Accident
2012/07/14,Peru,Other Accident,,PER,PE,Other Accident
2012/02/26,Peru,Suicide,,PER,PE,Suicide
2011/10/20,Peru,Vehicle Accident,Auto,PER,PE,Vehicle Accident - Auto
2011/05/25,Peru,Suicide,,PER,PE,Suicide
2011/05/07,Peru,Homicide,,PER,PE,Homicide
2010/11/04,Peru,Vehicle Accident,Other,PER,PE,Vehicle Accident - Other
2010/09/19,Peru,Vehicle Accident,Auto,PER,PE,Vehicle Accident - Auto
2010/08/27,Peru,Homicide,,PER,PE,Homicide
2010/08/01,Peru,Other Accident,,PER,PE,Other Accident
2010/07/31,Peru,Other Accident,,PER,PE,Other Accident
2010/06/03,Peru,Other Accident,,PER,PE,Other Accident
2010/05/22,Peru,Drowning,,PER,PE,Drowning
2009/06/01,Peru,Vehicle Accident,Bus,PER,PE,Vehicle Accident - Bus
2009/06/01,Peru,Vehicle Accident,Bus,PER,PE,Vehicle Accident - Bus
2009/04/13,Peru,Homicide,,PER,PE,Homicide
2009/03/19,Peru,Other Accident,,PER,PE,Other Accident
2009/03/19,Peru,Other Accident,,PER,PE,Other Accident
2009/01/03,Peru,Other Accident,,PER,PE,Other Accident
2008/07/05,Peru,Other Accident,,PER,PE,Other Accident
2008/01/03,Peru,Other Accident,,PER,PE,Other Accident
2007/11/04,Peru,Other Accident,,PER,PE,Other Accident
2007/08/30,Peru,Drug-Related,,PER,PE,Drug-Related
2007/04/22,Peru,Suicide,,PER,PE,Suicide
2007/03/11,Peru,Other Accident,,PER,PE,Other Accident
2006/05/24,Peru,Drowning,,PER,PE,Drowning
2006/05/14,Peru,Other Accident,,PER,PE,Other Accident
2006/03/31,Peru,Drowning,,PER,PE,Drowning
2006/03/31,Peru,Drowning,,PER,PE,Drowning
2006/03/01,Peru,Other Accident,,PER,PE,Other Accident
2006/03/01,Peru,Other Accident,,PER,PE,Other Accident
2005/08/23,Peru,Air Accident,,PER,PE,Air Accident
2005/08/23,Peru,Air Accident,,PER,PE,Air Accident
2005/02/09,Peru,Other Accident,,PER,PE,Other Accident
2004/06/03,Peru,Other Accident,,PER,PE,Other Accident
2004/03/24,Peru,Other Accident,,PER,PE,Other Accident
2004/02/20,Peru,Vehicle Accident,Bus,PER,PE,Vehicle Accident - Bus
2003/12/06,Peru,Vehicle Accident,Auto,PER,PE,Vehicle Accident - Auto
2003/06/01,Peru,Other Accident,,PER,PE,Other Accident
2003/01/09,Peru,Air Accident,,PER,PE,Air Accident
2012/10/07,Philippines,Homicide,,PHL,PH,Homicide
2012/10/04,Philippines,Homicide,,PHL,PH,Homicide
2012/09/04,Philippines,Suicide,,PHL,PH,Suicide
2012/09/02,Philippines,Homicide,,PHL,PH,Homicide
2012/08/12,Philippines,Vehicle Accident,Motorcycle,PHL,PH,Vehicle Accident - Motorcycle
2012/08/09,Philippines,Homicide,,PHL,PH,Homicide
2012/07/29,Philippines,Vehicle Accident,Auto,PHL,PH,Vehicle Accident - Auto
2012/07/24,Philippines,Homicide,,PHL,PH,Homicide
2012/07/20,Philippines,Homicide,,PHL,PH,Homicide
2012/06/10,Philippines,Suicide,,PHL,PH,Suicide
2012/05/28,Philippines,Vehicle Accident,Auto,PHL,PH,Vehicle Accident - Auto
2012/05/07,Philippines,Vehicle Accident,Motorcycle,PHL,PH,Vehicle Accident - Motorcycle
2012/04/24,Philippines,Vehicle Accident,Motorcycle,PHL,PH,Vehicle Accident - Motorcycle
2012/04/21,Philippines,Other Accident,,PHL,PH,Other Accident
2012/04/01,Philippines,Homicide,,PHL,PH,Homicide
2012/03/01,Philippines,Homicide,,PHL,PH,Homicide
2012/02/12,Philippines,Vehicle Accident,Motorcycle,PHL,PH,Vehicle Accident - Motorcycle
2012/02/06,Philippines,Suicide,,PHL,PH,Suicide
2012/01/31,Philippines,Homicide,,PHL,PH,Homicide
2012/01/27,Philippines,Vehicle Accident,Auto,PHL,PH,Vehicle Accident - Auto
2012/01/03,Philippines,Homicide,,PHL,PH,Homicide
2012/01/03,Philippines,Suicide,,PHL,PH,Suicide
2011/12/26,Philippines,Suicide,,PHL,PH,Suicide
2011/12/24,Philippines,Homicide,,PHL,PH,Homicide
2011/12/23,Philippines,Other Accident,,PHL,PH,Other Accident
2011/12/19,Philippines,Vehicle Accident,Motorcycle,PHL,PH,Vehicle Accident - Motorcycle
2011/12/16,Philippines,Vehicle Accident,Auto,PHL,PH,Vehicle Accident - Auto
2011/12/04,Philippines,Vehicle Accident,Motorcycle,PHL,PH,Vehicle Accident - Motorcycle
2011/12/03,Philippines,Suicide,,PHL,PH,Suicide
2011/11/28,Philippines,Suicide,,PHL,PH,Suicide
2011/11/10,Philippines,Vehicle Accident,Auto,PHL,PH,Vehicle Accident - Auto
2011/11/09,Philippines,Homicide,,PHL,PH,Homicide
2011/10/27,Philippines,Other Accident,,PHL,PH,Other Accident
2011/10/06,Philippines,Suicide,,PHL,PH,Suicide
2011/09/08,Philippines,Homicide,,PHL,PH,Homicide
2011/08/28,Philippines,Other Accident,,PHL,PH,Other Accident
2011/08/11,Philippines,Homicide,,PHL,PH,Homicide
2011/08/09,Philippines,Drowning,,PHL,PH,Drowning
2011/07/28,Philippines,Homicide,,PHL,PH,Homicide
2011/07/17,Philippines,Drowning,,PHL,PH,Drowning
2011/07/08,Philippines,Homicide,,PHL,PH,Homicide
2011/05/12,Philippines,Homicide,,PHL,PH,Homicide
2011/04/08,Philippines,Maritime Accident,,PHL,PH,Maritime Accident
2011/03/30,Philippines,Homicide,,PHL,PH,Homicide
2011/03/14,Philippines,Homicide,,PHL,PH,Homicide
2011/03/12,Philippines,Homicide,,PHL,PH,Homicide
2011/02/22,Philippines,Homicide,,PHL,PH,Homicide
2011/02/16,Philippines,Homicide,,PHL,PH,Homicide
2011/01/28,Philippines,Homicide,,PHL,PH,Homicide
2011/01/27,Philippines,Suicide,,PHL,PH,Suicide
2010/12/27,Philippines,Other Accident,,PHL,PH,Other Accident
2010/12/16,Philippines,Homicide,,PHL,PH,Homicide
2010/12/09,Philippines,Vehicle Accident,Auto,PHL,PH,Vehicle Accident - Auto
2010/11/23,Philippines,Suicide,,PHL,PH,Suicide
2010/11/09,Philippines,Drowning,,PHL,PH,Drowning
2010/10/29,Philippines,Drowning,,PHL,PH,Drowning
2010/10/05,Philippines,Vehicle Accident,Auto,PHL,PH,Vehicle Accident - Auto
2010/09/20,Philippines,Homicide,,PHL,PH,Homicide
2010/09/19,Philippines,Homicide,,PHL,PH,Homicide
2010/09/17,Philippines,Vehicle Accident,Bus,PHL,PH,Vehicle Accident - Bus
2010/08/30,Philippines,Homicide,,PHL,PH,Homicide
2010/08/22,Philippines,Vehicle Accident,Motorcycle,PHL,PH,Vehicle Accident - Motorcycle
2010/08/18,Philippines,Vehicle Accident,Bus,PHL,PH,Vehicle Accident - Bus
2010/08/18,Philippines,Vehicle Accident,Bus,PHL,PH,Vehicle Accident - Bus
2010/08/18,Philippines,Vehicle Accident,Bus,PHL,PH,Vehicle Accident - Bus
2010/08/18,Philippines,Vehicle Accident,Bus,PHL,PH,Vehicle Accident - Bus
2010/08/16,Philippines,Other Accident,,PHL,PH,Other Accident
2010/07/22,Philippines,Homicide,,PHL,PH,Homicide
2010/07/14,Philippines,Vehicle Accident,Motorcycle,PHL,PH,Vehicle Accident - Motorcycle
2010/07/13,Philippines,Homicide,,PHL,PH,Homicide
2010/07/11,Philippines,Homicide,,PHL,PH,Homicide
2010/07/07,Philippines,Suicide,,PHL,PH,Suicide
2010/06/29,Philippines,Homicide,,PHL,PH,Homicide
2010/06/24,Philippines,Vehicle Accident,Motorcycle,PHL,PH,Vehicle Accident - Motorcycle
2010/05/31,Philippines,Vehicle Accident,Motorcycle,PHL,PH,Vehicle Accident - Motorcycle
2010/05/13,Philippines,Other Accident,,PHL,PH,Other Accident
2010/05/11,Philippines,Vehicle Accident,Pedestrian,PHL,PH,Vehicle Accident - Pedestrian
2010/04/30,Philippines,Homicide,,PHL,PH,Homicide
2010/04/23,Philippines,Vehicle Accident,Motorcycle,PHL,PH,Vehicle Accident - Motorcycle
2010/04/19,Philippines,Vehicle Accident,Pedestrian,PHL,PH,Vehicle Accident - Pedestrian
2010/04/19,Philippines,Vehicle Accident,Motorcycle,PHL,PH,Vehicle Accident - Motorcycle
2010/03/25,Philippines,Homicide,,PHL,PH,Homicide
2010/03/25,Philippines,Homicide,,PHL,PH,Homicide
2010/03/22,Philippines,Vehicle Accident,Auto,PHL,PH,Vehicle Accident - Auto
2010/03/18,Philippines,Other Accident,,PHL,PH,Other Accident
2010/02/10,Philippines,Homicide,,PHL,PH,Homicide
2010/01/30,Philippines,Vehicle Accident,Auto,PHL,PH,Vehicle Accident - Auto
2010/01/29,Philippines,Homicide,,PHL,PH,Homicide
2009/12/28,Philippines,Vehicle Accident,Auto,PHL,PH,Vehicle Accident - Auto
2009/11/10,Philippines,Vehicle Accident,Motorcycle,PHL,PH,Vehicle Accident - Motorcycle
2009/10/02,Philippines,Homicide,,PHL,PH,Homicide
2009/08/26,Philippines,Homicide,,PHL,PH,Homicide
2009/08/23,Philippines,Drowning,,PHL,PH,Drowning
2009/08/13,Philippines,Homicide,,PHL,PH,Homicide
2009/08/10,Philippines,Homicide,,PHL,PH,Homicide
2009/08/09,Philippines,Homicide,,PHL,PH,Homicide
2009/07/25,Philippines,Vehicle Accident,Auto,PHL,PH,Vehicle Accident - Auto
2009/07/08,Philippines,Other Accident,,PHL,PH,Other Accident
2009/06/23,Philippines,Suicide,,PHL,PH,Suicide
2009/06/14,Philippines,Homicide,,PHL,PH,Homicide
2009/06/06,Philippines,Suicide,,PHL,PH,Suicide
2009/05/12,Philippines,Suicide,,PHL,PH,Suicide
2009/05/12,Philippines,Homicide,,PHL,PH,Homicide
2009/04/16,Philippines,Vehicle Accident,Auto,PHL,PH,Vehicle Accident - Auto
2009/04/01,Philippines,Homicide,,PHL,PH,Homicide
2009/03/28,Philippines,Homicide,,PHL,PH,Homicide
2009/03/25,Philippines,Vehicle Accident,Motorcycle,PHL,PH,Vehicle Accident - Motorcycle
2009/03/08,Philippines,Other Accident,,PHL,PH,Other Accident
2009/03/05,Philippines,Homicide,,PHL,PH,Homicide
2009/02/17,Philippines,Homicide,,PHL,PH,Homicide
2009/01/30,Philippines,Suicide,,PHL,PH,Suicide
2009/01/14,Philippines,Suicide,,PHL,PH,Suicide
2009/01/08,Philippines,Suicide,,PHL,PH,Suicide
2008/09/19,Philippines,Drowning,,PHL,PH,Drowning
2008/08/28,Philippines,Homicide,,PHL,PH,Homicide
2008/08/17,Philippines,Homicide,,PHL,PH,Homicide
2008/08/12,Philippines,Homicide,,PHL,PH,Homicide
2008/07/14,Philippines,Homicide,,PHL,PH,Homicide
2008/07/08,Philippines,Vehicle Accident,Auto,PHL,PH,Vehicle Accident - Auto
2008/07/02,Philippines,Homicide,,PHL,PH,Homicide
2008/04/22,Philippines,Other Accident,,PHL,PH,Other Accident
2008/04/04,Philippines,Homicide,,PHL,PH,Homicide
2008/03/19,Philippines,Vehicle Accident,Auto,PHL,PH,Vehicle Accident - Auto
2008/03/15,Philippines,Vehicle Accident,Auto,PHL,PH,Vehicle Accident - Auto
2008/02/18,Philippines,Vehicle Accident,Other,PHL,PH,Vehicle Accident - Other
2008/02/09,Philippines,Suicide,,PHL,PH,Suicide
2008/01/28,Philippines,Other Accident,,PHL,PH,Other Accident
2008/01/10,Philippines,Homicide,,PHL,PH,Homicide
2007/12/25,Philippines,Suicide,,PHL,PH,Suicide
2007/12/22,Philippines,Vehicle Accident,Motorcycle,PHL,PH,Vehicle Accident - Motorcycle
2007/09/17,Philippines,Suicide,,PHL,PH,Suicide
2007/08/15,Philippines,Homicide,,PHL,PH,Homicide
2007/07/28,Philippines,Drowning,,PHL,PH,Drowning
2007/07/08,Philippines,Maritime Accident,,PHL,PH,Maritime Accident
2007/04/18,Philippines,Homicide,,PHL,PH,Homicide
2007/03/30,Philippines,Vehicle Accident,Motorcycle,PHL,PH,Vehicle Accident - Motorcycle
2007/02/27,Philippines,Homicide,,PHL,PH,Homicide
2007/02/17,Philippines,Vehicle Accident,Auto,PHL,PH,Vehicle Accident - Auto
2007/01/23,Philippines,Suicide,,PHL,PH,Suicide
2007/01/07,Philippines,Suicide,,PHL,PH,Suicide
2007/01/03,Philippines,Suicide,,PHL,PH,Suicide
2006/12/20,Philippines,Vehicle Accident,,PHL,PH,Vehicle Accident
2006/11/23,Philippines,Homicide,,PHL,PH,Homicide
2006/10/27,Philippines,Homicide,,PHL,PH,Homicide
2006/09/01,Philippines,Vehicle Accident,Motorcycle,PHL,PH,Vehicle Accident - Motorcycle
2006/08/26,Philippines,Homicide,,PHL,PH,Homicide
2006/08/09,Philippines,Homicide,,PHL,PH,Homicide
2006/07/29,Philippines,Suicide,,PHL,PH,Suicide
2006/07/24,Philippines,Homicide,,PHL,PH,Homicide
2006/07/19,Philippines,Homicide,,PHL,PH,Homicide
2006/04/18,Philippines,Homicide,,PHL,PH,Homicide
2006/04/08,Philippines,Homicide,,PHL,PH,Homicide
2006/03/23,Philippines,Homicide,,PHL,PH,Homicide
2006/03/02,Philippines,Homicide,,PHL,PH,Homicide
2006/02/19,Philippines,Homicide,,PHL,PH,Homicide
2006/02/09,Philippines,Vehicle Accident,Auto,PHL,PH,Vehicle Accident - Auto
2006/01/15,Philippines,Homicide,,PHL,PH,Homicide
2005/12/26,Philippines,Homicide,,PHL,PH,Homicide
2005/12/22,Philippines,Vehicle Accident,Auto,PHL,PH,Vehicle Accident - Auto
2005/12/12,Philippines,Homicide,,PHL,PH,Homicide
2005/11/22,Philippines,Homicide,,PHL,PH,Homicide
2005/11/03,Philippines,Suicide,,PHL,PH,Suicide
2005/09/16,Philippines,Homicide,,PHL,PH,Homicide
2005/09/13,Philippines,Homicide,,PHL,PH,Homicide
2005/07/30,Philippines,Homicide,,PHL,PH,Homicide
2005/07/25,Philippines,Suicide,,PHL,PH,Suicide
2005/07/16,Philippines,Homicide,,PHL,PH,Homicide
2005/06/28,Philippines,Homicide,,PHL,PH,Homicide
2005/06/08,Philippines,Homicide,,PHL,PH,Homicide
2005/04/23,Philippines,Suicide,,PHL,PH,Suicide
2005/03/28,Philippines,Vehicle Accident,Auto,PHL,PH,Vehicle Accident - Auto
2004/12/03,Philippines,Homicide,,PHL,PH,Homicide
2004/11/23,Philippines,Homicide,,PHL,PH,Homicide
2004/11/20,Philippines,Vehicle Accident,,PHL,PH,Vehicle Accident
2004/10/23,Philippines,Homicide,,PHL,PH,Homicide
2004/10/01,Philippines,Vehicle Accident,,PHL,PH,Vehicle Accident
2004/07/04,Philippines,Vehicle Accident,Auto,PHL,PH,Vehicle Accident - Auto
2003/06/14,Philippines,Vehicle Accident,Motorcycle,PHL,PH,Vehicle Accident - Motorcycle
2003/05/06,Philippines,Suicide,,PHL,PH,Suicide
2003/04/30,Philippines,Homicide,,PHL,PH,Homicide
2003/04/25,Philippines,Vehicle Accident,Auto,PHL,PH,Vehicle Accident - Auto
2003/04/25,Philippines,Vehicle Accident,Auto,PHL,PH,Vehicle Accident - Auto
2003/04/17,Philippines,Other Accident,,PHL,PH,Other Accident
2003/04/02,Philippines,Air Accident,,PHL,PH,Air Accident
2003/03/04,Philippines,Terrorist Action,,PHL,PH,Terrorist Action
2003/01/21,Philippines,Vehicle Accident,Pedestrian,PHL,PH,Vehicle Accident - Pedestrian
2003/01/15,Philippines,Suicide,,PHL,PH,Suicide
2002/12/10,Philippines,Homicide,,PHL,PH,Homicide
2002/11/18,Philippines,Homicide,,PHL,PH,Homicide
2012/09/13,Poland,Vehicle Accident,Pedestrian,POL,PL,Vehicle Accident - Pedestrian
2012/03/03,Poland,Train Accident,,POL,PL,Train Accident
2011/09/20,Poland,Suicide,,POL,PL,Suicide
2011/07/29,Poland,Suicide,,POL,PL,Suicide
2011/01/01,Poland,Suicide,,POL,PL,Suicide
2010/11/18,Poland,Suicide,,POL,PL,Suicide
2010/07/19,Poland,Vehicle Accident,Auto,POL,PL,Vehicle Accident - Auto
2010/04/27,Poland,Other Accident,,POL,PL,Other Accident
2009/11/18,Poland,Suicide,,POL,PL,Suicide
2009/08/03,Poland,Vehicle Accident,Auto,POL,PL,Vehicle Accident - Auto
2009/07/23,Poland,Suicide,,POL,PL,Suicide
2009/06/20,Poland,Vehicle Accident,Auto,POL,PL,Vehicle Accident - Auto
2009/02/14,Poland,Suicide,,POL,PL,Suicide
2009/01/25,Poland,Other Accident,,POL,PL,Other Accident
2008/11/17,Poland,Suicide,,POL,PL,Suicide
2008/09/03,Poland,Suicide,,POL,PL,Suicide
2008/08/18,Poland,Vehicle Accident,Auto,POL,PL,Vehicle Accident - Auto
2008/08/18,Poland,Vehicle Accident,Auto,POL,PL,Vehicle Accident - Auto
2008/08/18,Poland,Vehicle Accident,Auto,POL,PL,Vehicle Accident - Auto
2008/08/18,Poland,Vehicle Accident,Auto,POL,PL,Vehicle Accident - Auto
2008/02/08,Poland,Suicide,,POL,PL,Suicide
2008/01/08,Poland,Suicide,,POL,PL,Suicide
2007/09/22,Poland,Vehicle Accident,Auto,POL,PL,Vehicle Accident - Auto
2007/03/11,Poland,Suicide,,POL,PL,Suicide
2006/09/07,Poland,Homicide,,POL,PL,Homicide
2006/08/26,Poland,Drowning,,POL,PL,Drowning
2006/07/10,Poland,Suicide,,POL,PL,Suicide
2005/10/18,Poland,Drowning,,POL,PL,Drowning
2005/08/19,Poland,Vehicle Accident,Auto,POL,PL,Vehicle Accident - Auto
2005/08/04,Poland,Suicide,,POL,PL,Suicide
2005/07/04,Poland,Other Accident,,POL,PL,Other Accident
2005/07/03,Poland,Other Accident,,POL,PL,Other Accident
2004/11/22,Poland,Suicide,,POL,PL,Suicide
2004/11/08,Poland,Suicide,,POL,PL,Suicide
2004/09/04,Poland,Drowning,,POL,PL,Drowning
2004/07/24,Poland,Vehicle Accident,,POL,PL,Vehicle Accident
2004/02/29,Poland,Homicide,,POL,PL,Homicide
2004/02/25,Poland,Suicide,,POL,PL,Suicide
2003/07/16,Poland,Vehicle Accident,Auto,POL,PL,Vehicle Accident - Auto
2003/05/28,Poland,Other Accident,,POL,PL,Other Accident
2012/09/24,Portugal,Other Accident,,PRT,PT,Other Accident
2012/09/20,Portugal,Other Accident,,PRT,PT,Other Accident
2012/09/15,Portugal,Vehicle Accident,Auto,PRT,PT,Vehicle Accident - Auto
2011/09/18,Portugal,Other Accident,,PRT,PT,Other Accident
2011/07/19,Portugal,Vehicle Accident,Auto,PRT,PT,Vehicle Accident - Auto
2010/10/26,Portugal,Other Accident,,PRT,PT,Other Accident
2010/10/23,Portugal,Suicide,,PRT,PT,Suicide
2010/07/29,Portugal,Vehicle Accident,Motorcycle,PRT,PT,Vehicle Accident - Motorcycle
2010/04/16,Portugal,Disaster,,PRT,PT,Disaster
2009/12/04,Portugal,Homicide,,PRT,PT,Homicide
2009/11/19,Portugal,Drug-Related,,PRT,PT,Drug-Related
2008/12/19,Portugal,Vehicle Accident,Auto,PRT,PT,Vehicle Accident - Auto
2008/12/19,Portugal,Vehicle Accident,Auto,PRT,PT,Vehicle Accident - Auto
2006/09/29,Portugal,Other Accident,,PRT,PT,Other Accident
2005/05/13,Portugal,Train Accident,,PRT,PT,Train Accident
2004/10/23,Portugal,Suicide,,PRT,PT,Suicide
2004/10/23,Portugal,Suicide,,PRT,PT,Suicide
2003/11/04,Portugal,Suicide,,PRT,PT,Suicide
2003/11/04,Portugal,Homicide,,PRT,PT,Homicide
2012/11/15,Qatar,Homicide,,QAT,QA,Homicide
2012/10/07,Qatar,Suicide,,QAT,QA,Suicide
2012/09/11,Qatar,Homicide,,QAT,QA,Homicide
2012/09/11,Qatar,Homicide,,QAT,QA,Homicide
2012/09/11,Qatar,Homicide,,QAT,QA,Homicide
2012/09/11,Qatar,Homicide,,QAT,QA,Homicide
2012/06/28,Qatar,Drowning,,QAT,QA,Drowning
2012/05/28,Qatar,Other Accident,,QAT,QA,Other Accident
2011/05/05,Qatar,Other Accident,,QAT,QA,Other Accident
2011/02/02,Qatar,Suicide,,QAT,QA,Suicide
2010/06/26,Qatar,Maritime Accident,,QAT,QA,Maritime Accident
2008/04/13,Qatar,Suicide,,QAT,QA,Suicide
2007/12/29,Qatar,Vehicle Accident,Auto,QAT,QA,Vehicle Accident - Auto
2007/02/09,Qatar,Other Accident,,QAT,QA,Other Accident
2004/09/06,Qatar,Vehicle Accident,Other,QAT,QA,Vehicle Accident - Other
2004/02/10,Qatar,Vehicle Accident,Auto,QAT,QA,Vehicle Accident - Auto
2012/04/06,Romania,Vehicle Accident,Auto,ROU,RO,Vehicle Accident - Auto
2011/10/09,Romania,Homicide,,ROU,RO,Homicide
2011/05/22,Romania,Other Accident,,ROU,RO,Other Accident
2010/09/30,Romania,Suicide,,ROU,RO,Suicide
2010/01/30,Romania,Other Accident,,ROU,RO,Other Accident
2010/01/30,Romania,Other Accident,,ROU,RO,Other Accident
2007/06/23,Romania,Other Accident,,ROU,RO,Other Accident
2005/11/19,Romania,Maritime Accident,,ROU,RO,Maritime Accident
2005/08/22,Romania,Vehicle Accident,Auto,ROU,RO,Vehicle Accident - Auto
2005/07/13,Romania,Suicide,,ROU,RO,Suicide
2005/02/11,Romania,Vehicle Accident,Auto,ROU,RO,Vehicle Accident - Auto
2004/12/08,Romania,Suicide,,ROU,RO,Suicide
2003/01/27,Romania,Other Accident,,ROU,RO,Other Accident
2003/01/17,Romania,Other Accident,,ROU,RO,Other Accident
2002/11/02,Romania,Homicide,,ROU,RO,Homicide
2002/10/08,Romania,Vehicle Accident,Auto,ROU,RO,Vehicle Accident - Auto
2012/03/06,Russia,Homicide,,RUS,RU,Homicide
2012/02/09,Russia,Suicide,,RUS,RU,Suicide
2011/09/07,Russia,Air Accident,,RUS,RU,Air Accident
2011/06/20,Russia,Air Accident,,RUS,RU,Air Accident
2011/06/20,Russia,Air Accident,,RUS,RU,Air Accident
2011/05/25,Russia,Suicide,,RUS,RU,Suicide
2010/08/17,Russia,Other Accident,,RUS,RU,Other Accident
2010/08/10,Russia,Suicide,,RUS,RU,Suicide
2010/06/16,Russia,Vehicle Accident,Train,RUS,RU,Vehicle Accident - Train
2010/04/10,Russia,Air Accident,,RUS,RU,Air Accident
2009/11/26,Russia,Other Accident,,RUS,RU,Other Accident
2009/11/12,Russia,Suicide,,RUS,RU,Suicide
2009/07/17,Russia,Drowning,,RUS,RU,Drowning
2008/07/19,Russia,Suicide,,RUS,RU,Suicide
2008/01/27,Russia,Suicide,,RUS,RU,Suicide
2007/07/12,Russia,Drowning,River,RUS,RU,Drowning - River
2007/07/08,Russia,Drowning,,RUS,RU,Drowning
2007/07/07,Russia,Vehicle Accident,Auto,RUS,RU,Vehicle Accident - Auto
2007/06/15,Russia,Vehicle Accident,Train,RUS,RU,Vehicle Accident - Train
2007/03/08,Russia,Vehicle Accident,Auto,RUS,RU,Vehicle Accident - Auto
2006/08/07,Russia,Vehicle Accident,Auto,RUS,RU,Vehicle Accident - Auto
2006/06/02,Russia,Other Accident,,RUS,RU,Other Accident
2005/12/07,Russia,Homicide,,RUS,RU,Homicide
2005/06/27,Russia,Other Accident,,RUS,RU,Other Accident
2004/07/09,Russia,Homicide,,RUS,RU,Homicide
2004/06/01,Russia,Train Accident,,RUS,RU,Train Accident
2004/05/06,Russia,Other Accident,,RUS,RU,Other Accident
2003/12/06,Russia,Vehicle Accident,Auto,RUS,RU,Vehicle Accident - Auto
2003/11/17,Russia,Homicide,,RUS,RU,Homicide
2003/05/08,Russia,Suicide,,RUS,RU,Suicide
2003/03/25,Russia,Homicide,,RUS,RU,Homicide
2003/02/05,Russia,Other Accident,,RUS,RU,Other Accident
2002/10/26,Russia,Terrorist Action,,RUS,RU,Terrorist Action
2010/08/03,Rwanda,Vehicle Accident,Auto,RWA,RW,Vehicle Accident - Auto
2012/12/26,Saudi Arabia,Vehicle Accident,Auto,SAU,SA,Vehicle Accident - Auto
2012/12/24,Saudi Arabia,Vehicle Accident,Auto,SAU,SA,Vehicle Accident - Auto
2012/11/25,Saudi Arabia,Other Accident,,SAU,SA,Other Accident
2012/05/04,Saudi Arabia,Drowning,,SAU,SA,Drowning
2011/10/25,Saudi Arabia,Suicide,,SAU,SA,Suicide
2011/07/22,Saudi Arabia,Drowning,,SAU,SA,Drowning
2011/07/09,Saudi Arabia,Vehicle Accident,Auto,SAU,SA,Vehicle Accident - Auto
2011/06/11,Saudi Arabia,Suicide,,SAU,SA,Suicide
2011/04/18,Saudi Arabia,Vehicle Accident,Pedestrian,SAU,SA,Vehicle Accident - Pedestrian
2011/01/10,Saudi Arabia,Homicide,,SAU,SA,Homicide
2010/08/28,Saudi Arabia,Vehicle Accident,Auto,SAU,SA,Vehicle Accident - Auto
2010/08/13,Saudi Arabia,Vehicle Accident,Auto,SAU,SA,Vehicle Accident - Auto
2010/08/13,Saudi Arabia,Vehicle Accident,Auto,SAU,SA,Vehicle Accident - Auto
